id,topic,path,depth
ac794f1b,Quantum Circuit Model,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Circuit Model,4
855db9a6,Quantum Gate Theory,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Gate Theory,4
4a315e36,Adiabatic Quantum Computing,Formal Sciences > Theoretical Computer Science > Quantum Computation > Adiabatic Quantum Computing,4
ed6075e9,Quantum Cryptography,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Cryptography,4
1bbd9691,Topological Quantum Computing,Formal Sciences > Theoretical Computer Science > Quantum Computation > Topological Quantum Computing,4
e3a48680,Quantum Machine Learning,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Machine Learning,4
88ffc617,Quantum Simulation,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Simulation,4
bc06a092,Quantum Programming Languages,Formal Sciences > Theoretical Computer Science > Quantum Computation > Quantum Programming Languages,4
27c79fba,Consensus Algorithms,Formal Sciences > Theoretical Computer Science > Distributed Computation > Consensus Algorithms,4
9b855b87,Distributed Systems Theory,Formal Sciences > Theoretical Computer Science > Distributed Computation > Distributed Systems Theory,4
910a31a2,Parallel Algorithms,Formal Sciences > Theoretical Computer Science > Distributed Computation > Parallel Algorithms,4
eedf6ed3,Fault Tolerance,Formal Sciences > Theoretical Computer Science > Distributed Computation > Fault Tolerance,4
d18e5476,Load Balancing,Formal Sciences > Theoretical Computer Science > Distributed Computation > Load Balancing,4
e475f0b8,Distributed Databases,Formal Sciences > Theoretical Computer Science > Distributed Computation > Distributed Databases,4
81f2478a,Message Passing,Formal Sciences > Theoretical Computer Science > Distributed Computation > Message Passing,4
748cc19b,Clock Synchronization,Formal Sciences > Theoretical Computer Science > Distributed Computation > Clock Synchronization,4
f091e784,Replication Protocols,Formal Sciences > Theoretical Computer Science > Distributed Computation > Replication Protocols,4
3cb52798,Distributed Scheduling,Formal Sciences > Theoretical Computer Science > Distributed Computation > Distributed Scheduling,4
470ea0b1,Security Models,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Security Models,4
53e1bf31,Computational Assumptions,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Computational Assumptions,4
ff11a648,Complexity Foundations,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Complexity Foundations,4
4a32609e,Cryptographic Primitives,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Cryptographic Primitives,4
f4994356,Reductionist Proofs,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Reductionist Proofs,4
a1021ea3,Hardness Amplification,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Hardness Amplification,4
dff31df7,Randomness Extractors,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Randomness Extractors,4
e38c967a,Multiparty Computation,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Multiparty Computation,4
82d13c7d,Zero-Knowledge,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Zero-Knowledge,4
d2239a49,Post-Quantum Assumptions,Formal Sciences > Theoretical Computer Science > Cryptography Theory > Post-Quantum Assumptions,4
79ba3391,Algorithmic Pricing,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Algorithmic Pricing,4
c3ad5f79,Computational Equilibria,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Computational Equilibria,4
d59457fb,Competitive Analysis,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Competitive Analysis,4
a598a6e9,Matching Theory,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Matching Theory,4
3805942b,Network Games,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Network Games,4
54f0c637,Social Choice,Formal Sciences > Theoretical Computer Science > Algorithmic Game Theory > Social Choice,4
84ea629f,Pseudorandom Generators,Formal Sciences > Theoretical Computer Science > Pseudo‑randomness > Pseudorandom Generators,4
3b23eb60,Computational Indistinguishability,Formal Sciences > Theoretical Computer Science > Pseudo‑randomness > Computational Indistinguishability,4
8318503e,Expander Graphs,Formal Sciences > Theoretical Computer Science > Pseudo‑randomness > Expander Graphs,4
0f63000c,Hardness vs Randomness,Formal Sciences > Theoretical Computer Science > Pseudo‑randomness > Hardness vs Randomness,4
1b258278,Pseudorandom Functions,Formal Sciences > Theoretical Computer Science > Pseudo‑randomness > Pseudorandom Functions,4
320a741f,Kinematics,Physical Sciences > Physics > Classical Mechanics > Kinematics,4
f679cb40,Dynamics,Physical Sciences > Physics > Classical Mechanics > Dynamics,4
b9c9f379,Statics,Physical Sciences > Physics > Classical Mechanics > Statics,4
b5aa3753,Fluid Mechanics,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics,4
2953adc3,Equilibrium thermodynamics,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics,4
e0026bd5,Non-equilibrium thermodynamics,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics,4
85d97444,Statistical thermodynamics,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics,4
31d405fc,Classical thermodynamics,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics,4
286a87c3,Thermodynamic potentials,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials,4
c24676f4,Phase transitions,Physical Sciences > Physics > Thermodynamics > Phase transitions,4
74d8f83c,Transport processes,Physical Sciences > Physics > Thermodynamics > Transport processes,4
43db28c1,Irreversibility and entropy,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy,4
fb20351a,Thermodynamic stability,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability,4
712e28af,Open systems,Physical Sciences > Physics > Thermodynamics > Open systems,4
0db0573b,Chemical thermodynamics,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics,4
aaa0340c,Radiation thermodynamics,Physical Sciences > Physics > Thermodynamics > Radiation thermodynamics,4
683dc1e8,Electrostatics,Physical Sciences > Physics > Electromagnetism > Electrostatics,4
9aa0440a,Magnetostatics,Physical Sciences > Physics > Electromagnetism > Magnetostatics,4
441c6ab2,Electrodynamics,Physical Sciences > Physics > Electromagnetism > Electrodynamics,4
35c2a829,Electromagnetic Waves,Physical Sciences > Physics > Electromagnetism > Electromagnetic Waves,4
f93c3001,Maxwell Equations,Physical Sciences > Physics > Electromagnetism > Maxwell Equations,4
ba0fe7fc,Electromagnetic Fields,Physical Sciences > Physics > Electromagnetism > Electromagnetic Fields,4
c45406b9,Electromagnetic Induction,Physical Sciences > Physics > Electromagnetism > Electromagnetic Induction,4
f45a1a40,Circuit Theory,Physical Sciences > Physics > Electromagnetism > Circuit Theory,4
f66b437e,Electromagnetic Radiation,Physical Sciences > Physics > Electromagnetism > Electromagnetic Radiation,4
563dc435,Wave Functions,Physical Sciences > Physics > Quantum Mechanics > Wave Functions,4
876eec0c,Operators,Physical Sciences > Physics > Quantum Mechanics > Operators,4
c579a8f5,Measurement Theory,Physical Sciences > Physics > Quantum Mechanics > Measurement Theory,4
b2707747,Entanglement,Physical Sciences > Physics > Quantum Mechanics > Entanglement,4
88bafefd,Spin,Physical Sciences > Physics > Quantum Mechanics > Spin,4
b6ce96b4,Tunneling,Physical Sciences > Physics > Quantum Mechanics > Tunneling,4
e4a4e66c,Superposition,Physical Sciences > Physics > Quantum Mechanics > Superposition,4
11e78062,Uncertainty Principle,Physical Sciences > Physics > Quantum Mechanics > Uncertainty Principle,4
96b5631d,Quantum States,Physical Sciences > Physics > Quantum Mechanics > Quantum States,4
e6ced64f,Decoherence,Physical Sciences > Physics > Quantum Mechanics > Decoherence,4
8dff507f,Quantum Coherence,Physical Sciences > Physics > Quantum Mechanics > Quantum Coherence,4
c68be27b,Bell Inequalities,Physical Sciences > Physics > Quantum Mechanics > Bell Inequalities,4
a1eb3da9,Quantum Fields,Physical Sciences > Physics > Quantum Mechanics > Quantum Fields,4
40d9107b,Many-Worlds,Physical Sciences > Physics > Quantum Mechanics > Many-Worlds,4
9f570f65,Special Relativity,Physical Sciences > Physics > Relativity > Special Relativity,4
5f726f14,General Relativity,Physical Sciences > Physics > Relativity > General Relativity,4
00512148,Relativistic Mechanics,Physical Sciences > Physics > Relativity > Relativistic Mechanics,4
0d6f9c92,Relativistic Electrodynamics,Physical Sciences > Physics > Relativity > Relativistic Electrodynamics,4
70e44e37,Relativistic Thermodynamics,Physical Sciences > Physics > Relativity > Relativistic Thermodynamics,4
6f5ae30a,Relativistic Quantum Theory,Physical Sciences > Physics > Relativity > Relativistic Quantum Theory,4
843447f0,Cosmological Models,Physical Sciences > Physics > Relativity > Cosmological Models,4
665ff89d,Gravitational Waves,Physical Sciences > Physics > Relativity > Gravitational Waves,4
8c4748d1,Ensemble Theory,Physical Sciences > Physics > Statistical Mechanics > Ensemble Theory,4
8b0309d3,Thermodynamic Limit,Physical Sciences > Physics > Statistical Mechanics > Thermodynamic Limit,4
be077f0b,Non-Equilibrium,Physical Sciences > Physics > Statistical Mechanics > Non-Equilibrium,4
3af26716,Fluctuations,Physical Sciences > Physics > Statistical Mechanics > Fluctuations,4
4be7d352,Critical Phenomena,Physical Sciences > Physics > Statistical Mechanics > Critical Phenomena,4
36efe22a,Boltzmann Equation,Physical Sciences > Physics > Statistical Mechanics > Boltzmann Equation,4
d022494a,Monte Carlo Methods,Physical Sciences > Physics > Statistical Mechanics > Monte Carlo Methods,4
309c3e14,Kinetic Theory,Physical Sciences > Physics > Statistical Mechanics > Kinetic Theory,4
a8bdbf5b,Ray Optics,Physical Sciences > Physics > Optics > Ray Optics,4
1fe6c06f,Wave Optics,Physical Sciences > Physics > Optics > Wave Optics,4
8a568a22,Quantum Optics,Physical Sciences > Physics > Optics > Quantum Optics,4
d796bba7,Nonlinear Optics,Physical Sciences > Physics > Optics > Nonlinear Optics,4
e6b3465f,Polarization Optics,Physical Sciences > Physics > Optics > Polarization Optics,4
75d64488,Fourier Optics,Physical Sciences > Physics > Optics > Fourier Optics,4
243506d0,Geometrical Optics,Physical Sciences > Physics > Optics > Geometrical Optics,4
7b801a25,Atmospheric Optics,Physical Sciences > Physics > Optics > Atmospheric Optics,4
3a5ab08a,Biophotonics,Physical Sciences > Physics > Optics > Biophotonics,4
aaedde0e,Optical Materials,Physical Sciences > Physics > Optics > Optical Materials,4
5e959168,Atomic Structure,Physical Sciences > Physics > Atomic Physics > Atomic Structure,4
56beaf74,Electron Transitions,Physical Sciences > Physics > Atomic Physics > Electron Transitions,4
3816594b,Atomic Spectra,Physical Sciences > Physics > Atomic Physics > Atomic Spectra,4
24ed50a2,Hyperfine Structure,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure,4
7fd6f51e,Atomic Collisions,Physical Sciences > Physics > Atomic Physics > Atomic Collisions,4
af948558,Ionization Processes,Physical Sciences > Physics > Atomic Physics > Ionization Processes,4
7cb1448b,Rydberg Atoms,Physical Sciences > Physics > Atomic Physics > Rydberg Atoms,4
5d040c60,Cold Atom Physics,Physical Sciences > Physics > Atomic Physics > Cold Atom Physics,4
78e80891,Nuclear structure,Physical Sciences > Physics > Nuclear Physics > Nuclear structure,4
dee523a9,Nuclear reactions,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions,4
1e03b54c,Radioactive decay,Physical Sciences > Physics > Nuclear Physics > Radioactive decay,4
c95e2930,Nuclear forces,Physical Sciences > Physics > Nuclear Physics > Nuclear forces,4
58aa3152,Nuclear models,Physical Sciences > Physics > Nuclear Physics > Nuclear models,4
12c1f6f4,Nuclear matter,Physical Sciences > Physics > Nuclear Physics > Nuclear matter,4
ee1bead1,Nuclear astrophysics,Physical Sciences > Physics > Nuclear Physics > Nuclear astrophysics,4
efedc36e,Nuclear instrumentation,Physical Sciences > Physics > Nuclear Physics > Nuclear instrumentation,4
98a7c0c2,Applied nuclear physics,Physical Sciences > Physics > Nuclear Physics > Applied nuclear physics,4
b3c1d2ae,Standard Model,Physical Sciences > Physics > Particle Physics > Standard Model,4
4fe25f94,Quantum Field Theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory,4
67014863,Elementary Particles,Physical Sciences > Physics > Particle Physics > Elementary Particles,4
87d61ded,Particle Interactions,Physical Sciences > Physics > Particle Physics > Particle Interactions,4
545d9382,Symmetries,Physical Sciences > Physics > Particle Physics > Symmetries,4
b3556cc3,Beyond Standard Model,Physical Sciences > Physics > Particle Physics > Beyond Standard Model,4
d3d271c8,Experimental Methods,Physical Sciences > Physics > Particle Physics > Experimental Methods,4
8884fe7a,Accelerator Physics,Physical Sciences > Physics > Particle Physics > Accelerator Physics,4
4142e076,Detector Physics,Physical Sciences > Physics > Particle Physics > Detector Physics,4
d667b46f,Cosmic Ray Physics,Physical Sciences > Physics > Particle Physics > Cosmic Ray Physics,4
27a45a44,Neutrino Physics,Physical Sciences > Physics > Particle Physics > Neutrino Physics,4
f06b0869,Electronic structure,Physical Sciences > Physics > Condensed Matter > Electronic structure,4
b7140f78,Quantum magnetism,Physical Sciences > Physics > Condensed Matter > Quantum magnetism,4
f15cfa85,Superconductivity,Physical Sciences > Physics > Condensed Matter > Superconductivity,4
c76bcd58,Topological phases,Physical Sciences > Physics > Condensed Matter > Topological phases,4
c41cb1cb,Strong correlations,Physical Sciences > Physics > Condensed Matter > Strong correlations,4
c993de0d,Soft condensed matter,Physical Sciences > Physics > Condensed Matter > Soft condensed matter,4
0d284bd9,Disordered systems,Physical Sciences > Physics > Condensed Matter > Disordered systems,4
fcbedeed,Low-dimensional systems,Physical Sciences > Physics > Condensed Matter > Low-dimensional systems,4
d6bfc930,Spintronics,Physical Sciences > Physics > Condensed Matter > Spintronics,4
f3e337bd,Mesoscopic physics,Physical Sciences > Physics > Condensed Matter > Mesoscopic physics,4
